ip_address|cluster_label
92.240.230.21|0
45.95.11.251|6
46.229.238.58|2
192.168.203.82|2
86.110.230.100|0
93.184.68.134|6
46.229.234.82|8
86.110.244.50|6
192.168.184.78|0
93.184.65.221|0
217.73.20.57|0
109.74.146.95|8
81.89.53.97|0
2a01:390:1:933::44|2
2a01:390:1454:11a::1|2
2a01:390:12:2::1|2
217.73.27.177|0
81.89.49.123|2
217.73.27.190|0
93.184.67.99|7
192.168.191.39|2
5.252.23.157|7
46.229.232.62|0
100.64.13.1|2
2a05:980:6:1019:c53a:8756:460b:22cc|5
86.110.242.65|0
45.95.11.80|7
185.66.201.41|2
46.229.232.170|6
93.184.67.101|7
185.66.201.1|0
185.66.200.61|6
86.110.230.151|0
185.66.200.254|3
100.64.21.144|1
109.74.146.36|6
217.73.19.101|2
45.149.176.18|2
192.168.110.86|2
45.149.176.45|0
217.73.20.34|0
192.168.191.2|0
109.74.146.100|0
109.74.158.81|0
185.48.248.110|0
86.110.247.162|2
100.64.5.147|2
100.64.5.113|1
86.110.228.209|0
185.48.249.13|0
185.48.249.241|0
86.110.244.107|3
172.16.29.86|7
86.110.245.184|0
86.110.245.44|2
46.229.225.198|1
100.64.5.192|1
46.229.232.28|2
46.229.239.120|6
192.168.185.90|2
93.184.67.68|1
46.229.239.30|0
86.110.228.152|0
10.0.20.63|2
192.168.173.17|0
2a01:390:1:31::2|2
93.184.66.149|2
81.89.53.65|3
46.229.233.143|0
93.184.72.194|3
86.110.245.164|0
192.168.182.245|2
86.110.240.171|5
86.110.245.41|2
86.110.250.1|0
92.240.229.110|0
185.66.201.94|0
185.66.200.33|6
45.89.54.20|7
192.168.191.148|2
2a01:390:dc4:1407::17|2
2a01:390:dc4f:5::1020|0
93.184.64.83|1
81.89.49.42|2
93.184.68.251|7
100.64.12.20|7
93.184.64.73|3
46.229.238.237|0
100.64.23.116|1
93.184.67.111|7
192.168.234.80|0
86.110.247.157|0
185.66.200.110|0
5.252.23.115|0
46.229.227.17|3
100.64.27.139|1
172.16.31.17|7
2a01:390:dc4:0:9115:96d9:7a10:8e7c|1
92.240.229.21|0
93.184.66.218|6
100.64.5.188|1
46.229.232.224|4
192.168.190.33|2
185.176.72.63|0
45.95.11.226|6
93.184.68.139|6
86.110.245.173|2
46.229.235.213|0
45.95.11.205|3
46.229.238.11|2
81.89.56.164|2
192.168.187.50|2
81.89.54.69|0
100.64.1.14|2
86.110.233.253|0
100.64.21.57|7
46.229.237.36|6
81.89.54.113|0
217.73.26.190|0
100.64.23.127|5
86.110.250.5|8
86.110.240.190|0
86.110.240.253|0
93.184.76.200|7
93.184.64.112|7
109.74.158.97|0
93.184.66.207|2
172.16.31.49|7
86.110.251.130|2
2a01:390:12:1234::2062|5
192.168.16.98|4
45.149.176.46|0
86.110.231.199|2
93.184.65.169|7
100.64.4.97|2
192.168.193.219|2
2a01:390::eeee:69|3
192.168.177.179|2
185.66.201.86|6
185.66.200.138|0
192.168.193.70|2
92.240.230.137|0
192.168.190.16|2
100.64.4.81|2
172.16.29.212|7
10.0.20.90|0
172.16.30.175|3
45.89.54.93|6
86.110.231.161|0
2a01:390:1450:2::2|2
2a01:390:1454:11a::5|2
45.95.11.240|3
217.73.27.199|6
81.89.49.221|0
192.168.203.61|0
86.110.231.193|0
2a05:980::9:9|2
2a05:980::f:1|0
2a05:980:0:2::7|6
2a05:980::ffff:ffff:ffff:ff79|2
2a05:980::ffff:ffff:ffff:ff78|2
2a05:980::12|8
2a05:980:0:2::4|2
2a05:980::5:3|5
2a05:980:0:2::b|2
185.176.72.166|0
86.110.240.7|6
86.110.233.116|0
81.89.56.149|0
81.89.55.105|0
192.168.212.41|0
172.16.31.87|7
172.16.31.40|7
109.74.155.61|0
185.66.200.20|6
86.110.234.123|7
192.168.173.126|1
185.48.248.190|6
86.110.231.194|0
92.240.231.253|0
109.74.151.141|0
5.252.23.190|7
100.64.10.170|1
46.229.232.221|8
192.168.184.85|0
100.64.4.114|2
100.64.5.254|2
93.184.68.178|6
81.89.59.145|0
100.64.4.112|2
192.168.89.13|2
192.168.187.45|0
100.64.4.88|2
192.168.31.1|2
86.110.233.22|0
5.252.23.100|6
192.168.185.131|0
5.252.23.119|3
86.110.247.173|0
86.110.245.142|0
192.168.169.101|0
46.229.232.30|6
192.168.191.133|3
5.252.23.29|6
46.229.239.238|0
46.229.226.81|0
86.110.245.182|0
92.240.230.25|0
172.16.31.41|3
172.16.30.228|7
81.89.58.10|2
86.110.244.211|7
192.168.173.19|0
192.168.66.62|0
93.184.64.124|2
172.16.30.178|7
46.229.233.59|7
217.73.20.105|0
217.73.26.142|0
217.73.27.198|0
217.73.18.233|0
86.110.245.175|2
93.184.74.187|0
192.168.174.133|3
185.66.200.85|6
192.168.234.92|0
100.64.13.68|1
81.89.49.107|3
86.110.247.77|0
93.184.74.158|3
109.74.158.93|0
100.64.5.96|5
81.89.55.234|0
86.110.228.225|0
86.110.228.237|0
86.110.228.213|0
109.74.153.66|2
86.110.229.161|0
109.74.151.161|0
86.110.231.65|0
86.110.231.68|0
46.229.238.193|0
81.89.53.78|0
93.184.66.159|8
172.16.30.183|3
192.168.180.77|2
192.168.180.78|2
93.184.66.249|0
81.89.54.33|0
192.168.12.7|2
46.229.233.26|3
192.168.187.109|0
86.110.240.13|6
192.168.0.87|1
93.184.64.161|0
86.110.242.61|0
217.73.25.78|0
109.74.151.249|2
185.48.249.162|0
185.48.248.241|0
86.110.247.6|0
81.89.59.137|0
100.64.10.176|1
45.95.11.13|8
86.110.233.69|6
86.110.232.129|0
93.184.66.198|0
192.168.203.79|0
81.89.54.74|7
86.110.232.131|6
81.89.53.129|0
172.16.31.4|7
81.89.58.25|0
86.110.244.192|6
100.64.12.47|2
217.73.20.177|0
217.73.18.79|0
192.168.231.23|2
86.110.244.178|6
46.229.227.173|0
93.184.66.213|2
192.168.190.227|3
46.229.227.31|0
192.168.203.72|2
192.168.114.104|2
100.64.4.104|2
100.64.4.105|2
10.0.30.49|2
86.110.227.134|7
192.168.182.250|2
86.110.229.185|0
192.168.240.1|2
192.168.110.18|2
192.168.127.38|0
100.64.12.74|7
192.168.114.105|2
86.110.228.78|2
46.229.227.105|0
86.110.245.157|2
86.110.245.141|2
10.0.20.125|2
100.64.26.68|1
100.64.4.75|2
217.73.27.254|0
100.64.4.110|2
93.184.66.192|2
81.89.49.45|0
81.89.54.76|8
81.89.58.251|0
100.64.23.24|1
10.0.20.109|2
192.168.190.202|2
192.168.47.46|2
5.252.23.36|6
100.64.10.153|1
100.64.4.72|2
46.229.227.109|3
172.16.29.182|3
109.74.153.75|6
109.74.151.241|0
2a01:390:dc4:100::2|2
172.16.31.13|7
217.73.18.202|0
192.168.110.89|2
192.168.110.24|0
86.110.250.14|0
217.73.30.214|4
81.89.52.97|0
192.168.212.44|2
100.64.12.68|2
192.168.190.253|2
192.168.190.254|2
192.168.0.191|7
192.168.65.66|0
86.110.242.12|0
46.229.239.126|3
192.168.110.186|2
192.168.125.9|2
192.168.203.11|0
192.168.189.3|0
192.168.212.30|2
46.229.238.19|7
86.110.242.66|2
192.168.6.35|2
109.74.151.157|0
192.168.110.57|2
192.168.191.7|2
192.168.191.227|2
192.168.169.9|0
192.168.0.138|1
192.168.173.6|2
192.168.190.242|2
192.168.191.81|2
192.168.0.180|7
192.168.115.253|2
86.110.233.25|0
192.168.191.46|2
192.168.6.114|0
192.168.66.42|0
192.168.193.162|0
192.168.191.51|0
192.168.212.33|0
46.229.239.55|6
192.168.184.202|2
192.168.13.215|2
45.89.54.97|8
192.168.110.108|2
192.168.185.138|2
192.168.191.94|2
100.64.4.68|2
192.168.182.251|2
192.168.65.74|2
100.64.4.74|2
192.168.193.155|0
10.0.20.156|2
46.229.227.39|3
100.64.4.91|2
10.0.20.111|2
192.168.190.82|2
100.64.4.93|2
100.64.4.102|2
86.110.228.76|2
10.0.20.110|2
192.168.110.62|2
100.64.4.76|2
86.110.234.89|0
100.64.4.71|2
100.64.4.94|2
192.168.146.21|2
192.168.180.85|2
192.168.173.84|2
100.64.4.85|2
192.168.191.93|2
192.168.89.23|2
100.64.4.89|2
46.229.224.100|0
46.229.238.226|0
86.110.245.169|2
192.168.203.23|2
5.252.23.173|3
86.110.233.43|0
217.73.16.65|0
172.16.31.92|3
192.168.191.72|2
192.168.114.117|2
192.168.177.154|2
192.168.173.74|2
192.168.114.118|2
100.64.12.5|2
192.168.190.250|2
192.168.69.39|2
192.168.114.115|0
192.168.6.68|2
100.64.4.99|2
192.168.185.135|0
86.110.245.151|2
100.64.13.89|1
10.0.20.82|0
93.184.66.206|0
192.168.12.6|2
192.168.185.146|2
192.168.120.100|0
192.168.203.96|0
192.168.193.2|2
192.168.69.51|2
192.168.185.137|2
10.0.10.101|2
10.0.10.95|2
109.74.150.234|0
45.95.11.145|6
192.168.190.54|2
192.168.212.42|0
192.168.169.110|2
192.168.193.114|0
192.168.203.34|2
192.168.169.200|2
192.168.6.34|2
192.168.185.139|0
172.16.31.181|3
86.110.244.33|8
192.168.12.3|2
192.168.190.56|2
109.74.146.49|0
192.168.184.123|2
100.64.4.66|2
192.168.110.34|0
100.64.21.109|1
192.168.193.141|0
192.168.190.39|2
10.0.20.120|2
192.168.212.35|0
192.168.174.115|0
192.168.184.107|2
10.0.10.211|2
192.168.191.29|2
192.168.234.94|0
192.168.182.232|2
192.168.12.5|2
192.168.234.93|0
192.168.187.36|2
192.168.190.150|2
192.168.203.35|2
192.168.187.107|2
192.168.8.102|2
192.168.182.241|0
192.168.203.68|2
192.168.203.32|0
192.168.189.10|0
192.168.125.4|2
192.168.110.15|2
100.64.26.102|1
81.89.58.58|2
192.168.109.105|2
217.73.23.61|8
192.168.50.213|2
192.168.190.68|0
192.168.193.131|2
86.110.234.245|0
192.168.190.252|2
192.168.110.167|2
192.168.190.48|2
192.168.184.106|2
192.168.191.87|2
192.168.191.228|2
192.168.184.94|2
81.89.58.82|0
192.168.191.9|2
192.168.14.226|2
192.168.173.110|2
81.89.59.129|0
192.168.110.162|2
10.0.30.141|2
192.168.187.34|2
192.168.12.154|0
192.168.62.43|0
192.168.110.163|2
46.229.239.18|0
192.168.0.6|1
86.110.244.86|6
2a01:390:dc4:f001:f816:3eff:fe1b:ea4c|2
217.73.28.97|0
2a01:390:dc4:1407::22|7
2a05:980::9:10|2
2a05:980:7:a::1|2
192.168.191.211|0
10.0.10.151|2
192.168.190.130|2
192.168.191.130|0
192.168.190.40|2
192.168.190.215|0
10.0.20.166|2
192.168.190.198|2
192.168.191.231|2
86.110.244.248|3
185.66.200.7|6
192.168.171.179|3
100.64.12.1|2
100.64.5.193|2
172.16.31.90|7
86.110.245.144|2
46.229.232.219|6
92.240.229.49|0
81.89.58.19|2
46.229.224.158|0
217.73.30.252|7
86.110.228.230|6
93.184.66.215|6
86.110.247.42|3
192.168.66.2|0
86.110.247.158|0
172.16.31.21|7
2a01:390:c:2017::17|2
86.110.245.45|0
2a01:390:dc4:1433:b842:e7d2:59a9:15d|5
192.168.185.91|2
86.110.246.67|4
2001:678:12c:b:546f:dbff:fe29:18|8
45.95.11.166|0
86.110.234.122|7
192.168.110.14|2
192.168.241.248|2
172.16.29.25|7
109.74.155.21|0
86.110.245.176|2
93.184.72.177|0
5.252.23.182|7
10.0.0.155|1
192.168.187.54|0
86.110.234.121|0
2a01:390:dc4:f003:f816:3eff:fe89:4b57|5
93.184.66.137|0
192.168.109.1|2
217.73.28.103|2
93.184.74.186|0
86.110.244.29|6
185.66.200.176|0
192.168.31.10|2
81.89.59.76|4
5.252.23.149|3
46.229.239.27|6
93.184.64.115|7
192.168.173.71|3
192.168.193.128|2
5.252.23.160|7
217.73.28.79|0
192.168.190.83|0
185.176.72.83|0
192.168.193.202|0
192.168.6.170|5
100.64.4.90|2
100.64.4.79|2
217.73.27.196|6
172.16.29.152|7
192.168.0.15|5
45.95.11.224|2
217.73.25.65|0
46.229.238.199|8
86.110.230.123|8
93.184.66.205|0
217.73.18.185|0
93.184.74.157|0
192.168.0.164|7
92.240.229.93|0
109.74.146.254|3
100.64.33.31|1
93.184.64.74|7
93.184.64.82|7
93.184.65.165|7
86.110.232.53|6
86.110.229.173|8
86.110.247.138|6
93.184.68.243|0
100.64.5.51|1
192.168.22.78|1
46.229.239.51|4
86.110.244.206|8
93.184.72.253|0
100.64.9.27|1
2a01:390:dc4:4143::2|2
100.64.15.1|1
81.89.49.122|2
2a01:390:dc4:f001:f816:3eff:feed:d1d4|5
192.168.0.101|5
192.168.169.6|2
192.168.193.102|2
46.229.237.113|0
93.184.66.60|7
100.64.23.79|1
93.184.76.237|2
192.168.184.82|0
45.149.176.8|2
10.0.0.173|1
93.184.72.101|0
10.0.10.139|2
10.0.10.6|6
192.168.185.98|3
86.110.234.68|0
217.73.20.100|2
100.64.13.62|1
86.110.245.160|6
217.73.25.41|1
86.110.233.118|7
46.229.227.119|4
81.89.49.101|6
185.66.201.36|2
86.110.245.46|0
81.89.63.49|0
2a01:390:12::1|2
192.168.173.83|3
109.74.151.253|2
45.95.11.42|8
100.64.21.81|5
185.66.201.44|4
172.16.31.243|7
46.229.225.209|3
217.73.25.25|0
109.74.153.186|7
217.73.19.89|0
109.74.155.57|0
172.16.31.80|3
217.73.20.196|8
46.229.237.58|6
217.73.20.161|0
172.16.31.38|7
217.73.22.5|2
100.64.21.19|5
192.168.0.105|7
100.64.10.182|5
86.110.232.62|0
100.64.11.12|7
192.168.193.220|2
81.89.58.109|2
192.168.0.106|1
100.64.5.20|1
46.229.227.116|4
86.110.231.167|2
86.110.251.65|0
2a01:390:dc4:1404:c4cb:feff:fed2:4063|8
172.16.29.215|7
192.168.190.201|2
46.229.225.65|3
46.229.239.222|7
192.168.190.196|2
192.168.109.9|2
192.168.89.22|2
192.168.191.43|2
192.168.190.172|0
10.0.20.96|0
192.168.169.3|2
192.168.114.22|2
192.168.190.211|0
192.168.193.163|0
192.168.110.99|2
192.168.114.8|3
192.168.13.119|0
10.0.20.164|2
192.168.6.82|2
192.168.125.8|0
192.168.193.139|0
46.229.233.54|2
192.168.191.146|2
86.110.233.111|3
192.168.193.126|0
192.168.185.99|0
192.168.182.123|0
192.168.180.74|2
192.168.182.254|2
192.168.120.253|2
192.168.173.7|0
10.0.10.89|2
100.64.10.1|2
192.168.193.57|0
192.168.66.43|0
192.168.110.6|2
192.168.193.101|2
192.168.193.153|2
192.168.190.108|0
192.168.190.59|2
192.168.191.58|2
192.168.185.42|2
192.168.115.5|7
81.89.58.106|2
192.168.69.44|2
192.168.187.41|0
192.168.16.27|1
192.168.114.113|0
192.168.125.11|0
10.0.20.163|2
192.168.110.179|2
192.168.184.86|2
192.168.190.38|2
100.64.5.199|1
192.168.110.166|2
192.168.110.21|2
192.168.191.75|2
192.168.182.252|0
10.0.40.105|2
192.168.110.164|2
192.168.169.122|2
81.89.58.4|0
192.168.69.36|2
86.110.231.51|2
192.168.191.137|0
192.168.173.20|0
192.168.110.190|2
46.229.233.152|0
192.168.191.15|0
10.0.30.140|2
192.168.115.6|0
192.168.39.12|2
10.0.10.200|2
192.168.115.130|0
10.0.20.95|0
192.168.110.90|0
192.168.110.13|0
192.168.190.243|3
100.64.5.156|1
217.73.16.61|0
192.168.193.143|2
192.168.182.237|0
100.64.4.119|2
192.168.114.18|0
192.168.173.92|0
100.64.23.62|1
192.168.110.76|0
217.73.30.161|0
100.64.5.70|5
100.64.4.118|2
192.168.203.27|2
192.168.184.79|0
192.168.190.251|0
192.168.203.92|2
46.229.224.208|0
2a11:7e04:938c:e59f:f25a:a8cd:1cd2:d59a|5
46.229.234.81|0
192.168.12.1|2
109.74.153.72|5
185.66.200.92|6
2a11:7e04:d4ee:89ab:cf7e:2a32:174c:8766|5
93.184.67.83|7
192.168.191.92|2
192.168.173.106|2
192.168.39.14|2
192.168.69.34|2
100.64.26.64|1
192.168.0.43|7
93.184.72.49|0
2a11:7e04:788b:211d:835f:10b2:3b8c:eb43|5
192.168.16.1|2
2a05:980::5:7|0
109.74.153.228|6
86.110.245.154|2
192.168.0.9|5
2a05:980:0:1::1|2
2a05:980::1|2
2a05:980::9:2|2
2a05:980::5:166|0
2a05:980::5:4|0
93.184.72.254|0
217.73.26.167|0
172.16.30.243|2
217.73.27.178|2
185.66.200.116|2
172.16.30.184|7
81.89.56.147|0
192.168.171.1|2
185.66.200.115|0
100.64.12.53|2
45.149.176.57|2
100.64.6.7|1
100.64.26.82|1
46.229.225.76|2
100.64.26.105|1
46.229.238.183|6
192.168.210.1|2
192.168.0.120|5
86.110.245.172|2
46.229.232.124|0
10.0.20.170|2
10.0.10.131|3
86.110.244.110|7
185.176.72.162|0
5.252.23.118|7
2a01:390::eeee:70|3
100.64.6.6|2
185.66.200.91|6
2a05:980::a|2
192.168.47.62|1
185.66.200.253|0
86.110.229.172|6
185.66.200.15|0
10.0.0.148|1
2a01:390:1454:102::d|8
2a01:390:dc4:0:211:32ff:feb7:e8c9|5
185.66.200.143|4
100.64.23.23|1
86.110.231.200|2
2a01:390:dc4:1404:c4cb:feff:fe62:d4f|5
93.184.64.60|0
100.64.30.14|1
81.89.55.249|0
217.73.16.89|0
192.168.210.107|1
93.184.66.135|6
217.73.27.189|0
46.229.238.206|0
192.168.0.246|7
217.73.25.27|6
81.89.49.40|2
46.229.232.29|3
100.64.23.137|1
185.66.200.199|8
100.64.10.144|1
2a05:980::5:9|2
109.74.146.34|0
217.73.26.61|0
100.64.21.148|1
45.95.11.95|2
46.229.232.183|0
192.168.0.195|5
46.229.233.79|6
46.229.226.211|6
100.64.21.130|1
45.149.176.180|2
100.64.24.11|1
45.89.54.106|8
93.184.66.140|2
109.74.148.37|4
100.64.26.23|5
192.168.191.27|2
192.168.169.11|2
10.0.0.75|1
192.168.0.153|1
185.66.201.48|7
100.64.6.40|1
93.184.66.239|6
86.110.231.52|2
46.229.232.181|2
192.168.0.142|7
10.0.0.104|7
10.0.0.73|1
5.252.23.159|7
192.168.209.55|1
100.64.23.76|1
100.64.21.67|1
46.229.226.212|4
10.0.0.17|7
2a01:390:12:3::2|6
5.252.23.24|6
46.229.232.166|8
192.168.0.108|1
100.64.23.75|1
2a01:390:12:2::2|6
93.184.66.33|0
192.168.16.47|1
100.64.5.152|5
2a01:390:ff78::4|8
192.168.0.54|1
100.64.26.48|1
100.64.12.166|1
100.64.12.127|5
86.110.244.48|3
93.184.68.229|5
192.168.203.197|5
2a01:390:12:11::2|0
192.168.191.55|3
46.229.238.24|8
86.110.234.190|0
45.149.176.181|2
45.89.54.19|7
86.110.240.247|0
81.89.57.30|0
81.89.59.161|0
45.149.176.3|2
81.89.49.108|3
100.64.5.157|1
100.64.4.87|2
192.168.191.83|2
192.168.212.31|1
185.66.200.59|6
81.89.58.24|2
217.73.25.102|6
217.73.26.62|0
46.229.238.201|4
2a01:390:dc4:804:5054:ff:fe08:d409|2
192.168.0.27|5
192.168.50.65|2
192.168.50.165|0
192.168.214.1|2
100.64.13.19|1
192.168.50.208|0
10.0.0.182|7
2a01:390:1454:102::c|8
192.168.50.212|0
2a01:390:dc4:2::1|0
86.110.245.165|0
192.168.0.113|1
100.64.23.34|1
100.64.26.95|1
217.73.30.39|2
2a05:980::9:a|2
86.110.248.196|6
2a01:390:234::12|8
93.184.64.95|8
2a05:980::8:1|6
217.73.20.97|0
100.64.24.7|1
192.168.184.97|2
192.168.191.56|2
192.168.146.13|0
100.64.4.67|2
192.168.203.95|0
192.168.191.89|0
192.168.182.227|2
192.168.190.110|2
86.110.229.168|0
192.168.193.154|2
109.74.158.35|2
86.110.227.55|0
81.89.58.6|2
86.110.234.30|2
192.168.203.18|5
86.110.231.195|2
86.110.230.75|2
192.168.182.236|2
109.74.151.162|0
192.168.190.226|2
192.168.0.20|5
81.89.49.125|0
46.229.237.89|6
192.168.184.71|0
192.168.184.126|2
100.64.8.203|1
192.168.65.62|2
100.64.21.77|7
192.168.170.1|2
100.64.5.184|5
109.74.151.171|8
192.168.110.165|2
192.168.193.1|2
192.168.193.71|2
81.89.56.162|6
192.168.190.72|2
192.168.178.104|2
192.168.208.1|2
100.64.21.127|5
192.168.203.38|2
192.168.222.1|2
46.229.232.40|6
86.110.230.118|6
46.229.233.144|2
93.184.64.153|0
185.48.248.124|3
217.73.23.14|2
10.0.234.1|2
192.168.171.190|2
192.168.171.161|2
192.168.171.189|2
46.229.225.73|3
86.110.231.171|2
192.168.0.173|5
100.64.12.57|1
192.168.0.47|1
100.64.5.64|1
86.110.245.43|2
5.252.23.158|7
100.64.12.158|1
217.73.22.45|2
100.64.26.29|1
46.229.232.191|0
192.168.110.103|2
109.74.155.201|0
192.168.50.164|0
2a01:390:dc4:0:ab02:cde3:ac81:a2b8|8
5.252.23.177|3
93.184.72.80|3
93.184.64.109|7
100.64.4.107|2
192.168.169.2|3
81.89.49.110|2
86.110.231.172|2
100.64.9.42|7
100.64.4.92|2
100.64.4.101|2
185.66.200.24|0
192.168.212.2|3
46.229.225.195|4
86.110.251.67|4
100.64.12.180|1
217.73.22.7|2
46.229.232.52|6
2a01:390:1:4121::21|0
192.168.0.102|7
185.66.201.33|0
192.168.193.10|3
100.64.4.78|2
2a01:390:5291:3::17|5
185.176.72.167|0
46.229.224.99|3
46.229.232.205|7
100.64.4.106|2
192.168.210.32|1
10.0.20.200|3
192.168.0.49|7
100.64.4.108|2
46.229.233.58|6
100.64.21.80|1
100.64.5.126|5
2a01:390:12:5:216:3eff:fe22:5005|8
46.229.238.205|0
45.95.11.85|2
100.64.21.113|1
10.48.66.12|2
192.168.210.101|1
46.229.234.85|6
192.168.209.114|1
192.168.190.209|2
100.64.23.82|1
192.168.209.71|1
100.64.26.11|1
86.110.248.216|3
185.66.200.13|0
192.168.184.95|3
192.168.203.14|0
100.64.26.21|1
100.64.23.80|1
100.64.23.10|1
109.74.154.167|0
100.64.4.84|2
100.64.4.82|2
192.168.182.243|2
2a01:390:dc4:f003:f816:3eff:fe80:5c1|8
192.168.98.53|1
46.229.233.65|2
100.64.4.69|2
46.229.233.165|3
46.229.233.94|0
10.0.0.170|1
100.64.5.186|1
86.110.240.25|6
100.64.26.57|1
192.168.174.114|0
192.168.191.6|2
192.168.13.214|0
10.0.20.91|3
10.0.20.141|2
45.95.11.30|6
192.168.191.106|0
2a01:390:12:5::5|6
100.64.4.109|2
100.64.4.96|2
100.64.23.67|1
10.0.20.140|2
100.64.12.6|1
192.168.203.50|0
192.168.187.106|2
192.168.185.104|2
192.168.12.11|2
86.110.231.198|2
46.229.239.28|5
46.229.233.153|0
192.168.0.36|1
86.110.245.180|0
100.64.5.166|1
109.74.158.33|0
46.229.232.34|0
86.110.247.46|0
100.64.21.151|1
100.64.15.23|1
100.64.4.98|2
217.73.18.145|0
45.149.176.4|0
100.64.13.85|1
46.229.232.121|2
100.64.5.195|5
109.74.148.89|0
46.229.237.66|2
100.64.4.95|2
93.184.64.98|7
192.168.105.1|2
2a01:390:1450:1::1|3
81.89.58.68|2
45.149.176.56|2
100.64.26.35|1
192.168.84.4|2
100.64.26.87|1
192.168.0.70|7
100.64.9.5|1
192.168.203.1|2
100.64.10.139|1
86.110.232.61|0
2a01:390:dc4:0:c634:6bff:feb6:f68|6
2a05:980::9:1|2
86.110.245.38|2
185.66.200.74|0
109.74.146.102|0
100.64.5.69|1
100.64.6.18|5
192.168.0.176|1
100.64.27.18|5
46.229.234.83|8
192.168.0.34|5
86.110.231.168|2
100.64.23.100|7
45.95.11.254|0
100.64.14.3|1
192.168.184.81|2
192.168.0.51|7
100.64.12.46|1
100.64.5.172|5
10.0.0.136|1
192.168.110.22|2
185.66.201.55|0
81.89.54.86|7
100.64.21.87|1
86.110.247.34|2
86.110.231.196|2
86.110.232.180|0
192.168.0.166|5
192.168.0.241|1
192.168.0.116|1
192.168.0.41|5
46.229.227.120|6
100.64.33.37|1
100.64.21.116|5
192.168.110.2|2
100.64.23.3|1
46.229.237.91|2
2a01:390:1:e:24f3:d997:9ada:9433|7
46.229.227.118|4
100.64.5.129|1
100.64.13.6|7
45.95.11.81|2
86.110.233.67|6
192.168.173.67|2
86.110.247.41|0
185.66.200.77|6
192.168.118.59|1
192.168.50.134|1
185.66.200.139|0
100.64.6.16|5
10.0.0.189|7
192.168.203.67|3
2a01:390::eeee:68|3
185.66.200.124|6
192.168.203.94|1
46.229.238.23|8
100.64.5.58|5
185.66.201.45|0
192.168.0.115|7
2a01:390:dc4:0:80de:df6b:562c:bbb|1
192.168.16.114|1
100.64.10.135|5
100.64.5.187|1
100.64.23.95|1
46.229.232.155|6
192.168.36.1|2
192.168.0.33|1
192.168.58.1|2
100.64.33.25|1
192.168.191.10|2
10.0.10.213|0
5.252.23.150|3
192.168.13.114|2
192.168.114.116|0
46.229.227.65|2
5.252.23.161|7
46.229.238.173|2
192.168.154.1|2
2a11:7e04:556c:8a94:bfb1:848b:a2d2:589d|5
2a01:390:dc4:2:92b8:d0ff:fef1:26f2|6
192.168.188.1|2
192.168.212.1|2
10.0.0.60|7
46.229.238.48|2
100.64.23.43|5
192.168.203.99|5
10.0.0.5|1
185.66.200.150|0
192.168.0.239|1
100.64.23.138|1
86.110.240.172|0
46.229.234.84|6
109.74.147.234|0
100.64.26.14|1
100.64.23.51|1
5.252.23.180|7
100.64.26.20|1
86.110.248.239|7
192.168.47.39|1
86.110.245.35|2
100.64.5.72|1
86.110.231.165|4
86.110.231.197|2
100.64.5.98|1
5.252.23.189|7
100.64.1.75|5
10.10.3.238|5
46.229.227.21|4
192.168.0.119|5
100.64.9.26|5
100.64.12.15|7
100.64.27.30|1
100.64.15.21|1
192.168.0.139|5
2a01:390:1454:11a::b|8
46.229.227.147|4
100.64.8.204|1
192.168.69.43|2
192.168.0.117|1
100.64.10.142|5
192.168.0.112|5
192.168.241.247|0
192.168.114.9|2
81.89.54.93|7
46.229.238.174|0
86.110.247.98|0
5.252.23.178|3
192.168.0.73|1
5.252.23.123|7
100.64.5.54|1
2a01:390:1454:102::b|8
100.64.10.165|1
100.64.12.151|8
2a01:390:dc4:1407:250:56ff:fea1:2436|8
100.64.1.135|5
100.64.24.4|1
86.110.240.192|0
100.64.27.138|1
100.64.10.7|7
217.73.25.99|6
100.64.17.13|1
100.64.5.191|1
185.66.200.60|6
2a01:390:12:1000:bc22:5594:dc33:3383|1
93.184.72.193|0
100.64.9.36|1
192.168.84.1|2
192.168.0.175|5
86.110.233.225|0
100.64.12.139|5
192.168.125.1|2
92.240.229.194|1
100.64.11.1|8
100.64.12.128|7
100.64.12.171|7
5.252.23.185|7
100.64.4.83|2
100.64.4.100|2
217.73.19.205|2
2a01:390:12:5::24|6
100.64.23.89|1
2a01:390:dc4f:5::1012|6
46.229.233.254|0
100.64.26.36|1
46.229.225.24|6
100.64.1.20|1
2a05:980::13:1|2
100.64.23.30|1
192.168.0.152|1
100.64.23.41|1
100.64.13.75|1
100.64.12.14|5
5.252.23.82|7
192.168.65.58|2
100.64.1.44|1
5.252.23.154|7
5.252.23.164|3
10.0.0.180|1
185.66.200.153|6
100.64.23.99|1
5.252.23.21|7
2a01:390:12:5::22|6
46.229.232.48|8
192.168.16.140|1
100.64.5.80|5
192.168.0.126|8
100.64.23.107|1
100.64.23.68|5
100.64.23.47|5
100.64.9.3|1
86.110.231.221|2
5.252.23.44|7
10.0.0.61|1
100.64.21.18|1
100.64.21.142|1
100.64.5.38|5
100.64.5.8|1
46.229.239.57|2
100.64.26.50|1
2a01:390:dc4:0:20c:29ff:fea7:f5ce|8
100.64.13.32|1
100.64.5.77|1
2a05:980:7:3000::1223|8
192.168.184.101|3
192.168.174.132|0
192.168.22.1|2
192.168.191.44|2
100.64.27.6|1
192.168.190.221|2
46.229.232.164|2
46.229.232.241|0
46.229.238.178|0
45.95.11.238|0
100.64.13.38|1
